tweet_id	text	q1_label	q2_label	q3_label	q4_label	q5_label	q6_label	q7_label
1241127139690328065	إصابة عمالة آسيوية وأفريقية في قطر بـ #كورونا منذ أسابيع ونقلوا العدوى لآخرين #العربية_عاجل https://t.co/a1vIGVFnOW	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_very_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1242050866372378624	كانوا يحاربون الشركات الوطنية لهدفين  ١) إضعاف اقتصاد البلد، لصالح اقتصاد قطر وتركيا.  ٢) ابتزاز اصحاب الشركات للتبرع للمؤسسات الخيرية التي يديرونها، وتعيين كوادرهم قيادات في هذه الشركة، والا تستمر الحملات.  ٣) اضعاف شركات معينة لصالح شركات غيرها اصحابها يدعمونهم ب(أوقاف) ضخمة.	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	no_no_need_to_check	yes_rumor_conspiracy	yes_classified_as_in_question_6
1241114945942695936	أعلنت دولة #قطر_اليوم ان #الخطوط_الجوية_القطرية سوف تنقل المساعدات من كل دول العالم إلى #ايران دون مقابل وفي اطار الدعم الذي تقدمه قطر لمساعدة الجهود الايرانية لمكافحة كورونا ولمواجهة المقاطعة التي تفرضها الولايات المتحدة على ايران . ايران قالت ان شعبها لن ينسى من يقف معها .	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	no_not_interesting
1241357903761735681	لتقديم البلاغات والشكاوي الخاصة بالحجر الصحي (الفنادق - المنازل) ، والإبلاغ عن حالات عدم  الالتزام بالإرشادات الصحية والأمنية للوقاية من #فيروس_كورونا  (كوفيد-19)  يمكنكم الاتصال على الخط الساخن 44579999 .. سلامتكم تهمنا #سلامتك_هي_سلامتي  #الداخلية_قطر https://t.co/xGuRFa82cx	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241136405193142273	عاجل مسؤولين في منظمة الصحة العالمية ارسلوا تحذير لنظام قطر بعد ان رفضت وزارة الصحة بالدوحة تجهيز مستشفى للعمالة المصابة(آسيوية وأفريقية)ب #كورونا وأمر @TamimBinHamadبمعالجة الأمر اعلامياً(غداً)ووصل عدد المصابين لأكثر من862 #حظر_تجول_اجباري_ينقذنا #تكفون_اقعدوا_في_بيوتكم #امجد_طه	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_very_urgent	yes_panic	yes_classified_as_in_question_6
1241475096864329731	يمر العالم بظروفٍ صعبةٍ تتطلب تكاتف الأفراد والمجتمعات والحكومات لمواجهة خطر انتشار فيروس كورونا المستجد، نأمل من الجميع الالتزام بحزمة التعليمات والإجراءات الصادرة من الدولة للحد من انتشار الفيروس و التغلب عليه.   نسأل الله العظيم أن يحفظنا جميعاً.	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242014887695482881	تعلن وزارة الصحة العامة عن فتح باب التطوع لدعم جهود دولة قطر في إطار الإجراءات الوقائية والاحترازية للحد من انتشار #فيروس_كورونا (كوفيد-19)  #سلامتك_هي_سلامتي  https://t.co/xHfwZnImLb	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241815646209482752	سمو أمير البلاد المفدى يوجه بتقديم 150 مليون دولار على مدى 6 أشهر دعما لقطاع غزة، وذلك استكمالا لجهود دولة قطر في التخفيف من معاناة الشعب الفلسطيني الشقيق، ودعما  لبرامج الأمم المتحدة الإغاثية والإنسانية في قطاع غزة، ولمكافحة تفشي فيروس كورونا المستجد (كوفيد-19). #قنا https://t.co/tipFWF1Dwb	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241410982209040388	@hamadjjalthani #قطر تم عزلها منذ ثلاث سنوات من قبل جيرانها لانها مصابة بفايروس التآمر .. وهي لم تُشفى منه حتى يتم إعادة دمجها بمحيطها. قد تُشفى من #كورونا لكن من المستبعد ان تُشفى من فايرس التآمر المتفشي في قيادتها.	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241379097982521345	اتّحد مذيعو الجزيرة جميعاً مع الإخوان المسلمين مع بقايا الصحوة البائدة مع مدّعي الوحدة اليمنية الفاشلة ليعترفوا جميعا: “إنّ قطر أصغر بكثير من أن تقوم بتصنيع ونشر الفيروس”، فقلت لهم: “كذلك فإنّ فيروس كورونا صغير جداً، ومع ذلك يعيث في الأرض الخراب”.  https://t.co/mJWzV0gQul	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242201023713890306	ماذا بعد #كورونا يا أهل قطر ؟😉	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242720680535371777	الجهات المختصة تبذل كل جهودها لمكافحة انتشار فيروس #كورونا.. التزم بدورك و #لأجل_قطر_خلك_فالبيت https://t.co/iPWRnvgxqi	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241401218443993088	ليش تستغربون وتضجون لمن #قطر اعلنت استعداداتها لنقل المساعدات الطبية ل #ايران لمواجهة #كورونا ؟!  #الامارات و #السعودية  قدمت اجهزة ومعدات طبية لإسرائيل وماحد تكلم مو بس كذا قدمتا اكثر من 10 مليار دولار لدعم المستشفيات الإسرائيلية   #فيروس_كورونا	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1242161177238650880	بيان #مديرية_الطيران_المدني عن رحلة الخطوط القطرية #طهران #بيروت بقول كانت حاملة “جثمان من كندا وبريد سياسي” بينما البيان القطري الرسمي بقول “خالية من أي بضائع أو ركاب” مطلوب من المسؤولين عنا توضيح... مش ناقصنا فضايح وتناقض ممكن يزيد عدم الثقة بزمن #كورونا	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	3_not_sure	yes_not_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1242145147434995720	هل تحولت قطر من ناقل للمليشيات والأسلحة والأموال للارهابيين إلى ناقل للأوبئة؟  عدة صحف تتحدث ان الطائرة القطرية ليست للشحن كما تدعي قطر  وليست لنقل الاسلحة والمليشيات كما توقعنا وتعودنا  بل تطور الامر واصبحت تنقل المرضى الذين عجزت مستشفيات ايران عن استيعابهم الى لبنان.   #كورونا https://t.co/EgzdrFZ0IX	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1241786335960207363	يعد التباعد الاجتماعي خطوة هامة للحد من انتشار فيروس كورونا (كوفيد-19). يرجى اتباع النصائح والتدابير الوقائية التي اوصت بها وزارة الصحة العامة للحفاظ على سلامة المجتمع ودعم الجهود والإجراءات الاحترازية التي تقوم بها دولة #قطر.  #سلامتك_هي_سلامتي https://t.co/HLyEt1dmgy	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241109993606217729	جميع وكالات الأنباء والقنوات مشغولة في توعية الناس من الوباء إلا مرتزقة الجزيرة مشغولين بالشيخ محمد بن زايد وماذا قال وأين ذهب الأمير محمد بن سلمان وبماذا صرح الرئيس السيسي!  عقدة نقص قطر وتنظيم الكلبين ستبقى أخطر من كورونا ولهذا قالوا لا تصارع خنزيرا بالوحل فتتسخ انت ويستمتع هو.	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241405661981925376	وزارة الصحة العامة تقول إن الحالات الـ17 التي تماثلت للشفاء من فيروس كورونا (كوفيد-19) ، بينهم 4 مواطنين قطريين، ليصل إجمالي حالات الشفاء من الوباء إلى 27 حالة في دولة قطر.  #قنا	yes	1_no_definitely_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1242023268296597504	لا يوجد قطري واحد يصدق بأن طائرة الشحن القطرية طارت من طهران إلى حزباله في لبنان طلعت فاضية ،، ،، ماحد تكلم عن الخرفان اللي شلتوها من بيروت للدوحة علشان تغطون على خط سير طهران بيروت ،، امريكا سامحة لكم اوك بس لا تستغفلون الشعب اللبناني بشحن كورونا لهم ولا تستغفلون الشعب القطري	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1242633345554497536	وزائرتي كأن بها حياء فليس تزور إلا في الظلام فرشت لها المطارف والحشايا فعافتها وباتت في عظامي يضيق الجلد عن نفسي وعنها فتوسعه بأنواع السقام اذا ما فارقتني غسلتني كأنا عاكفان على حرام #المتنبي #الحمى #وباء #كورونا #الكويت #السعودية #قطر #الامارات #البحرين #عمان https://t.co/mUGeQRPrhB	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241430791948767243	رئيس مجلس الوزراء ووزير الداخلية يصدر قرارا بفرض إجراءات احترازية لمنع كافة أشكال التجمع، بسلطة القانون، على سبيل المثال لا الحصر (الكورنيش، والحدائق والشواطئ العامة، والتجمعات الاجتماعية)، وذلك استمراراً للجهود التي تبذلها الدولة للتصدي لفيروس كورونا والحد من انتشاره . #قنا https://t.co/yYdwPHZ8yu	yes	1_no_definitely_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1242212900879695873	شوارع #قطر خالية ، حظر مجتمعي دون صدور قانون الحظر حتى الآن .. خالية ومنازلها عامرة بالحب والوفاء والولاء والمسؤولية .. المجتمع كله هو حائط الصد العظيم تجاه المحن والأزمات 🇶🇦🇶🇦🇶🇦💪🏻💪🏻💪🏻👏🏼👏🏼👏🏼👏🏼👏🏼 #كورونا https://t.co/O7pXOZyqZ0	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241028344528986112	وكالة أنباء تركيا الرسمية “ الأناضول “   تعيد تكرار نفس الخبر ! العالم مشغول بوباء #كورونا . وهم والقطريين مشغولين بفوبيا محمد بن سلمان !  يكررون اعادة نشر الخبر في كل الاوقات وهذا يدل على جنونهم وتأزمهم من صورته واسمه.  وش انت مسوي بهم 🇸🇦 😂 ؟ https://t.co/e4S9wbmvwe	yes	4_yes_probably_contains_false_info	3_not_sure	4_yes_probably_harmful	no_no_need_to_check	yes_rumor_conspiracy	no_not_interesting
1241631511671115777	عقب قرار منع كافة أشكال التجمع بسلطة القانون للحد من انتشار فيروس كورونا (كوفيد-19)، نشدد على ضرورة تحمل المسؤولية والالتزام بكافة القرارات والإجراءات الاحترازية لضمان سلامة الجميع في دولة #قطر. #سلامتك_هي_سلامتي https://t.co/UJ2D8qr5IK	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241507094873935874	يعتقد الخبراء الصينيون أن #كورونا قد يتسبب في تلف الخصيتين وعقم الذكور ، ويوصي الرجال المصابين بإجراء اختبارات لجودة السائل المنوي ومستويات الهرمون،، **إن صدق اعتقادهم فالفايروس انتاج مختبرات 100%للسيطرة على الانفجار السكاني،وإلا ماعلاقة مرض تنفسي يؤثر على الخصوبة!! https://t.co/ssOmTzzDRr	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_very_urgent	yes_panic	yes_classified_as_in_question_6
1241787767752921088	ما هو أفضل علاج لفيروس كورونا كوفيد-١٩؟ https://t.co/XP3rsy2b7U	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241947529643786241	مصادر مطلعة تتحدث عن طائرة #قطرية شحن أتت من #ايران الى #لبنان وهبطت في مطار رفيق الحريري الدولي(رغم إقفال المطار )وعلى متنها لبنانيين وإيرانيين مصابين بفيروس #كورونا وقد دخلوا لبنان بطريقة احتيالية لهذا السبب ارتفعت  الإصابات ب #فيروس_كورونا في #لبنان. https://t.co/u4yIWGyNSX	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_panic	yes_classified_as_in_question_6
1240925345873870849	تواجه قناتي: (يوسف علاونة مباشر) حملة شعواء من بهايم حلف اللطم وتضمن هذا دفع رشاوى لتعطيل الاشتراكات القديمة  برجاء تجديد الاشتراك وتفعيل الجرس  ونشر هذه التغريدة #كورونا #اوامر_ملكية #Covid_19 #قطر #ترك #مجوس #اخوان #احذية #روافض #خوارج #يوسف_علاونة  https://t.co/hWeHMSg1Ve	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241502762715746306	فيديو 🎥| هيئة الأشغال العامة “#أشغال” تقوم بتنظيف وتعقيم الشوارع في إطار مكافحة انتشار فيروس #كورونا  @AshghalQatar  #نديب_قطر https://t.co/6c3YDJdqvQ	yes	1_no_definitely_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1241455878869524482	راجعنا بعد ما ينتهي كورونا نشوف موضوع مشكلتك الصغيرة جداً.  #كورونا #كورونا_السعوديه #قطر https://t.co/JHYJMSGBAz	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241070331395276801	كم انت عظيم ايها الشعب اليمني تحارب انقلاب مدعوم ايرانيا وقطريا وتطوق القاعدة وداعش وتسمو فوق خزعبلات المثبطين وتجار الازمات وتراقب الخونة الذين باعوا أنفسهم للشيطان وتستعد مع العالم لمواجهة #كورونا الذي قد يدخل مع الخبراء الإيرانيين او السماسرة القطريين القادمين الى صنعاء...	yes	4_yes_probably_contains_false_info	2_no_probably_not_of_interest	5_yes_definitely_harmful	no_no_need_to_check	yes_rumor_conspiracy	yes_classified_as_in_question_6
1241847291440517121	أمير #قطر الشيخ تميم بن حمد آل ثاني يدعم #غزة ب 150 مليون دولار استكمالا لمشاريع الإغاثة والإعاشة، ودعما للقطاع الصحي في مواجهة وباء #كورونا .... (صنائع المعروف تقي مصارع السوء) وبإذن الله “دَفْعِة بَلا” https://t.co/w2eGR4WLPy	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241303540259266560	منظمة العفو الدولية: إصابة عمال بناء في #قطر بفيروس #كورونا بعد رفض السلطات علاجهم ووضعهم بمستشفيات غير مؤهلة https://t.co/iFUSth4ZWI	yes	5_yes_definitely_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_very_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1241126404026138624	إصابة عاملين بمشروعات كأس العالم في قطر بـ #كورونا #العربية_عاجل https://t.co/a1vIGVFnOW	yes	5_yes_definitely_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_very_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1241454741969948675	أعاد مغردون تداول صورا، لعمال آسيويين مكدسين في منطقة فارغة مكتظة بالقاذروات، وهم يرتدون كمامات، مستنكرين ما قالوا إنها ”انتهاكات ضد الإنسانية، وأبشع أنواع الإهانات يتلقاها الآسيويون في #الدوحة“ https://t.co/0exLm66WRG #إرم_نيوز #قطر #فيروس_كورونا https://t.co/kX37DqHkVv	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1241439086512082952	”#كورونا“ يسقط #قطر من جديد في فخ ”إهانة“ العمالة الأجنبية (صور)  #إرم_نيوز #الدوحة #نطالب_بحظر_تجول_في_قطر   https://t.co/q9a1t1u7HL	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_classified_as_in_question_6
1242563204661809159	#عاجل برئاسة #خادم_الحرمين_الشريفين .. عقد القمة الاستثنائية الافتراضية لـ #مجموعة_العشرين حول #فيروس_كورونا المستجد (كوفيد 19) الخميس المقبل. https://t.co/2ITxJZNDQG #واس https://t.co/Dk6rjxX8E2	yes	1_no_definitely_contains_no_false_info	1_no_definitely_not_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	yes_calls_for_action
1241862762508300288	بأمر خادم الحرمين الشريفين  منع التجول للحد  من انتشار #فيروس_كورونا  من الساعة 7م حتى الساعة 6ص  لمدة 21 يوم https://t.co/7g9AvEMkBK	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241496115771510784	تغريدة من ذهب ،، يعني تعتبر هذا النوع من الأخبار هي حرب ؟ يعني قناة الجزيرة خلال ٢٠ سنة جالسة تحارب العرب ؟ للأسف يا ياسر يابو حثالة مازلت ذليل عند حكام قالوا “ الأردن بلا كرامة “ ولكن المرتزق مثلك مايهمه وطنه قدر مايهمه جيبه	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242226025200676864	بالأمس انطلقت ابواق #الإخوان في محاولة لاخفاء الأخبار المتواترة عن انهيار منظومة #تركيا الصحية وتحولها إلى بؤرة ساخنة لمرض #كورونا ولم تمض أكثر من ١٢ ساعة حتى  يأتينا خبر تحرك #الصين لإنقاذها !! أين الجهاز الذي يكتشف في ثلاث ثواني؟؟ أين تصدير #اردوغان ل 500 ألف جهاز إلى أمريكا؟؟	no	NA	NA	NA	NA	yes_xenophobic_racist_prejudices_or_hate_speech	yes_blame_authorities
1240904762171809792	كمصري أعيش في #السعودية منذ ثلاث عقود اقولها بكل صراحة بأن تعامل حكومة #السعودية بقيادة #خادم_الحرمين_الشريفين و #ولي_العهد مع أزمة #كورونا_الجديد اكثر من رائع  وسيذكر التاريخ انها تعاملت مع الأزمه باقصى سرعة وأحترافية وأمانه وصراحة ، حفظ الله #السعودية_العظمى #كورونا_السعوديه	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241478274871590913	قبل 8 أيام روجت #تركيا لخلوها من #كورونا ووصفت الاحترازات السعودية بالرعب، اليوم أعلنت عن وفاة 21 مواطن وتجاوز عدد الإصابات 900 حالة، وهي الدولة الوحيدة التي فاق فيها عدد الإصابات 500 حالة بلا أي حالات شفاء، يؤسفني القول، 10 أيام وستذهب إلى كارثة إنسانية لتلحق بإيطاليا وإيران.	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_blame_authorities
1241604491188862976	ثلاثة أمور اتوقع نحصل عليها زبادة الانتاج ولو مليون برميل اضافي فوق إنتاجنا السابق وطائرات اف ٣٥ وتخصيب اليورانيوم على ارضنابالاضافة بتحقيق مكاسب بملفات سياسية متعددة من حرب الحوثي وملف قطروايران  مقابل ان نخفض إنتاجنا واتت كورونا وزادت موقفناقوة فهو ضاغط اقتصادي ومشغل الغرب الان	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241256694065385473	إذا كنت تعتقد أن مناعتك قوية ولا تخشى من الإصابة بفيروس #كورونا، تذكر والديك وأهلك وأحبابك وأبناء وطنك الغالي أن تكون سبباً في نقل العدوى لهم لا سمح الله.  #كلنا_مسؤول #خلك_بالبيت	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242099616776101890	في الوقت الذي تتوحد فيه الجهود العالمية لمواجهة فايروس #كورونا الذي يهدد العالم تخرج علينا هذه القناةبتحقيق مليء بالكذب والإفتراءات وتصورات خيالية ما هذا الحقد الأسودالموجود في قلوبهم أسأل الله لكم الشفاء وأن تجدوا علاج لهذا الحقد الذي أصبح كالوباء يجتاح كل العاملين بهذه القناة	no	NA	NA	NA	NA	yes_xenophobic_racist_prejudices_or_hate_speech	yes_classified_as_in_question_6
1241777322220544001	إذا كان سؤالكم عن سبب الارتفاع فهو بسبب وجود أكثر من ٧٠ مصاب حاملين للجنسية التركية وهم الأن تحت رعاية وزارة الصحة يعاملون معاملة أبناء الوطن التركيز على #السعودية يعكس مدى الخبث والحقد الذي بداخلكم الذي يظهر جلياً بهذه التغريدة التى تمثل حالتكم التي لا علاج لها	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_xenophobic_racist_prejudices_or_hate_speech	yes_classified_as_in_question_6
1242201014947713024	#كورونا راحت تقابل #كورونا 😊ً https://t.co/fubEMcAbyN	no	NA	NA	NA	NA	no_joke_or_sarcasm	no_not_interesting
1242532493812740098	الأخ #فيصل_القاسم هل لازلت ترغب في الذهاب إلى بريطانيا 😊 #كورونا  @kasimf https://t.co/DHlDkHcJbk	no	NA	NA	NA	NA	yes_panic	yes_classified_as_in_question_6
1241471516585406465	هل تعلم بأن 33٪ من المصابين بـ #كورونا_الجديد في السعودية بسبب التقارب الاجتماعي  لسلامتك ولصحة المجتمع ابقى في منزلك https://t.co/0xkVqMi4r4	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241093527339012096	الصين الدولة الوحيدة التي إنحسر فيها #كورونا بسبب الاجرائات الصارمة أرسلت فريق طبي كبير لمساعدة ايطاليا. في المؤتمر الصحفي بميلانو تحدث الصينيين عن عدة نقاط لازالت تقتل الايطاليين وأهمها التهاون بتطبيق الحجر المنزلي. السعيد من اتعظ بغيره ..  https://t.co/xI65XuFQJv	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	1_no_definitely_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241849986238865408	سؤال للجميع   من كان يهاجم شركات المرأعي والشركات السعودية الأخر   👇🏻  المقطع اليوم في عز أزمة كورونا   من كان المستفيد من هذا الهجوم على الشركات السعودية العملاقه ولمصلحة من 😎🤔  #عز_يابلاد 🇸🇦 https://t.co/2G7T0t8xRO	no	NA	NA	NA	NA	yes_rumor_conspiracy	yes_classified_as_in_question_6
1240247959842967553	قوات الكيان التركي تقوم بالاعتداء على نساء وأطفال السودان في مطار اسطنبول  ●وأوامر الإعلام قطر بالامتناع من الحديث في الأمر.  ■هذا وقد وصل عدد المصابين في فايروس #كورونا في تركيا الالآف ولهذا قامت الهند بمنع السفر أو استقبال أي طائرة من تركيا. #ضرب_سودانيين_بمطار_تركيا #امجد_طه https://t.co/VH9gA1iPvr	yes	4_yes_probably_contains_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	yes_blame_authorities
1241871825241604104	وزير الاتصالات يقول لكم: 16 خدمة بريدية في خدمتكم… 12 تطبيق توصيل يساعدكم… لن ينقصكم شيء مع هذه الخدمات والتطبيقات… أبقى آمناً في منزلك… والتطبيقات تخدمك👌 #امر_ملكي	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	2_no_probably_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241079762426134532	رجل أمن يوجه نصيحة لشبان خرجوا في رحلة برية متجاهلين التحذيرات المتكررة. #كورونا https://t.co/AWyZKhIh2S	yes	1_no_definitely_contains_no_false_info	4_yes_probably_of_interest	2_no_probably_not_harmful	no_no_need_to_check	no_not_harmful	no_not_interesting
1241477842946449409	خلافاً لطلبك الذي ينم عن عقل صغير تريد اجتماع على طاولة وقت #كورونا إلا أني أسألك سؤال منذ انقلاب حمد على والده وكل عام يجلس قادة الخليج معكم هل منعكم ذلك من الغدر أو من الخيانة؟! من يجلس معكم كمن يجلس مع الثعابين ويطلب السلامة!!	no	NA	NA	NA	NA	yes_rumor_conspiracy	yes_blame_authorities
1241498585662992384	بعد أقل من 10 أيام من هذه التغريدة..ألقى #اردوغان خطاب “صوتي” وهو مختبئ وناشد شعبه البقاء في منازلهم وتم الإعلان عن 21 وفاة بسبب #كورونا ..هذا جزاء شماتتهم https://t.co/vWRQvmxtw0	yes	4_yes_probably_contains_false_info	3_not_sure	4_yes_probably_harmful	no_too_trivial_to_check	yes_rumor_conspiracy	yes_classified_as_in_question_6
1240990317668638722	احصائيات كورونا العالمية التي كنا نشاهدها خلال شهر اصبحنا نشاهدها خلال اسبوع وهذا مايفسر بان القادم اصعب عالمياً .. من يدري لعل الله اراد ايقاف شر اعظم منه .. كل ماعلينا الان هو التكاتف لتطبيق تعاليم الدولة حرفياً فهي من اجل حياتنا ، فخطاب الملك “حفظه الله” يوم امس واضح وصريح ،،،	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241675844625539072	أشكر إخواني الخطباء والأئمة والمؤذنين بمملكتنا الغالية على تطبيقهم كافة الإجراءات الاحترازيةالتي نفذتها الوزارة مواكبة لجهود القيادة الرشيدة في التصدي لفايروس #كورونا مستشعرين بذلك الواجب الشرعي تجاه دينهم ووطنهم وقيادتهم وعظم المسئولية في الحفاظ على صحة المواطنين والمقيمين .	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1241235703792615424	#خادم_الحرمين_الشريفين : وإذ نشكر كل الجهات على جهودها، ونخص العاملين في المجال الصحي، أولئك الذي يقدمون جهوداً جليلةً للمحافظة على صحة المواطن والمقيم، باذلين نفوسهم في مواجهة هذه المرحلة الدقيقة. #كورونا #كلنا_مسؤولون #النيابة_العامة https://t.co/HSJWr22W9p	no	NA	NA	NA	NA	no_not_harmful	no_not_interesting
1242546005305933824	سمو #ولي_العهد يتلقى اتصالين من المستشارة الألمانية ورئيس كوريا الجنوبية للحديث حول مكافحة انتشار وباء كورونا المستجد، وذلك استكمالا لاتصالات سابقة مع رؤساء عدد من الدول. https://t.co/YDmtvheIc8	yes	2_no_probably_contains_no_false_info	2_no_probably_not_of_interest	2_no_probably_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1240902921388204032	وزارة التجارة #السعودية تقطع الطريق على عمالة وافدة كانت تنوي بيع 140 ألف كمامة طبية بأسعار مرتفعة في السوق السوداء استغلالا لأزمة #كورونا https://t.co/LT87AGrZmF	yes	2_no_probably_contains_no_false_info	5_yes_definitely_of_interest	2_no_probably_not_harmful	yes_not_urgent	yes_other	yes_classified_as_in_question_6
1241003030683795456	عاجل 🔴  .  .  وزير الصحة :   بدأنا باستخدام علاج الملاريا لعلاج بعض المصابين بفيروس كورونا في المملكة . .  . #السعوديه	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	2_no_probably_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1241707674804408321	المتحدث بإسم وزارة الصحة:  * تسجيل ١١٩ إصابة جديدة بفيروس كورونا اليوم وإجمالي الحالات يصل إلى ٥١١ حالة.   * ٧ قادمين من الخارج * ٧٢ من الجنسية التركية  * ٤٠ بسبب المخالطة * تم إجراء ٢٣٠٠٠ الف فحص مخبري * حالات التعافي ١٧ حالة	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	2_no_probably_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
1240852036096311296	مصر قفلت المطارات أمس، السفير الفرنسي عمل كلمة للرعايا الفرنسين في مصر، وقالهم ابتداء من اليوم مصر ستعزل نفسها عن العالم تدريجيا بسبب قفل المطارات، الجزيرة حرفت ترجمة كلام السفير الفرنسي وإدعت أن السفير قال “ستعزل مصر عن العالم” لتوحي للغنم أن العالم سيعزل مصر لتفشي كورونا فيها😁 https://t.co/eAk4VehMvd	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	4_yes_probably_harmful	yes_not_urgent	yes_rumor_conspiracy	no_not_interesting
1242430142338793473	عاجل..  وزارة الصحة:  تسجيل ٢٠٥ حالات جديدة بفيروس كورونا.  #الصحة #السعودية #كورونا	yes	2_no_probably_contains_no_false_info	4_yes_probably_of_interest	2_no_probably_not_harmful	no_too_trivial_to_check	no_not_harmful	no_not_interesting
